UniProt	Predikcija
Q9FZ81	GO:0005739
Q9ERU9	GO:0005739
Q8LDU4	GO:0005739
Q03713	GO:0005739
Q9P3B2	GO:0005739
P53721	GO:0005739
Q8NBN7	GO:0005739
Q8CEE7	GO:0005739
Q9ERI6	GO:0005739
Q10215	GO:0005739
Q75JL2	GO:0005739
F4INA9	GO:0005739
Q9FGP9	GO:0005739
Q94CJ5	GO:0005739
Q9VMD6	GO:0005739
Q9SVG4	GO:0005739
P12689	GO:0005739
P38927	GO:0005739
Q9P7H2	GO:0005739
Q9UGC7	GO:0005739
Q8BJU9	GO:0005739
O75570	GO:0005739
Q8K126	GO:0005739
Q09691	GO:0005739
P30775	GO:0005739
Q9BXF6	GO:0005739
Q8R361	GO:0005739
Q8W4E1	GO:0005739
Q9LUW5	GO:0005739
Q9QUI0	GO:0005739
Q99258	GO:0005739
P50861	GO:0005739
Q94JQ4	GO:0005739
Q8CFV9	GO:0005739
Q03778	GO:0005739
Q5ND29	GO:0005739
O14087	GO:0005739
P32445	GO:0005739
P38127	GO:0005739
O95153	GO:0005739
Q9JIR0	GO:0005739
Q13546	GO:0005739
Q6PEE3	GO:0005739
Q9LRN8	GO:0005739
P53026	GO:0005739
P0CT61	GO:0005739
P36585	GO:0005739
Q9D1R9	GO:0005739
O55142	GO:0005739
O74801	GO:0005739
P51998	GO:0005739
P86927	GO:0005739
P86926	GO:0005739
P86925	GO:0005739
P86924	GO:0005739
A6QPQ5	GO:0005739
Q9BYD6	GO:0005739
Q99N96	GO:0005739
Q04599	GO:0005739
Q2TA12	GO:0005739
Q5T653	GO:0005739
Q9D773	GO:0005739
P0C8K6	GO:0005739
Q2F969	GO:0005739
P12687	GO:0005739
Q3ZBX6	GO:0005739
P09001	GO:0005739
Q99N95	GO:0005739
P36516	GO:0005739
Q32PI6	GO:0005739
Q9BYD3	GO:0005739
Q9DCU6	GO:0005739
P87232	GO:0005739
P36517	GO:0005739
Q09865	GO:0005739
P32904	GO:0005739
O14337	GO:0005739
P36519	GO:0005739
O94345	GO:0005739
P22353	GO:0005739
Q2TBK2	GO:0005739
Q9VF89	GO:0005739
Q9BYD2	GO:0005739
Q99N94	GO:0005739
P31334	GO:0005739
Q3MHY7	GO:0005739
Q7Z7H8	GO:0005739
Q3TBW2	GO:0005739
P36520	GO:0005739
Q2YDI0	GO:0005739
Q9Y3B7	GO:0005739
Q9CQF0	GO:0005739
Q09724	GO:0005739
P36521	GO:0005739
Q7YR75	GO:0005739
P52815	GO:0005739
Q9DB15	GO:0005739
Q3SYS1	GO:0005739
Q9VJ38	GO:0005739
Q9BYD1	GO:0005739
Q9D1P0	GO:0005739
Q02204	GO:0005739
Q1JQ99	GO:0005739
Q6P1L8	GO:0005739
Q9D1I6	GO:0005739
Q0VC21	GO:0005739
Q9P015	GO:0005739
Q9CPR5	GO:0005739
Q9Y7Z7	GO:0005739
P36523	GO:0005739
Q3T0J3	GO:0005739
Q9NX20	GO:0005739
Q99N93	GO:0005739
P38064	GO:0005739
Q3T0L3	GO:0005739
Q9NRX2	GO:0005739
Q9D8P4	GO:0005739
O94398	GO:0005739
P36528	GO:0005739
Q3ZBR7	GO:0005739
Q9H0U6	GO:0005739
Q9CQL5	GO:0005739
Q2HJI0	GO:0005739
P49406	GO:0005739
Q9D338	GO:0005739
P53875	GO:0005739
Q2TBR2	GO:0005739
Q9BYC9	GO:0005739
Q9CQL4	GO:0005739
O94723	GO:0005739
P22354	GO:0005739
Q8L9A0	GO:0005739
Q2TBS2	GO:0005739
Q7Z2W9	GO:0005739
Q9D1N9	GO:0005739
Q3SZX5	GO:0005739
Q9NWU5	GO:0005739
P53881	GO:0005739
Q16540	GO:0005739
O35972	GO:0005739
O60118	GO:0005739
Q12487	GO:0005739
Q3SYS0	GO:0005739
Q96A35	GO:0005739
Q9CQ06	GO:0005739
P36525	GO:0005739
Q9UUJ5	GO:0005739
P23369	GO:0005739
Q32PC3	GO:0005739
Q9P0M9	GO:0005739
Q99N92	GO:0005739
P36526	GO:0005739
Q2HJJ1	GO:0005739
Q13084	GO:0005739
Q9D1B9	GO:0005739
P36527	GO:0005739
Q58DV5	GO:0005739
Q8TCC3	GO:0005739
Q9D7N6	GO:0005739
Q9UR27	GO:0005739
P14063	GO:0005739
Q9DCI9	GO:0005739
O94379	GO:0005739
P25348	GO:0005739
Q3SZ47	GO:0005739
O75394	GO:0005739
Q9CQP0	GO:0005739
O59856	GO:0005739
P20084	GO:0005739
A8NN94	GO:0005739
Q9BQ48	GO:0005739
Q99N91	GO:0005739
Q9P7L9	GO:0005739
Q3SZA9	GO:0005739
Q9NZE8	GO:0005739
Q9CQL6	GO:0005739
O14341	GO:0005739
Q06678	GO:0005739
Q9P0J6	GO:0005739
Q99N90	GO:0005739
P36531	GO:0005739
A4FUC0	GO:0005739
Q9BZE1	GO:0005739
Q921S7	GO:0005739
Q9Y7U8	GO:0005739
P36532	GO:0005739
Q3ZBF3	GO:0005739
Q96DV4	GO:0005739
Q8K2M0	GO:0005739
O94292	GO:0005739
P35996	GO:0005739
Q9NYK5	GO:0005739
Q9JKF7	GO:0005739
O74394	GO:0005739
P36533	GO:0005739
Q9NQ50	GO:0005739
Q9Z2Q5	GO:0005739
P83565	GO:0005739
O14178	GO:0005739
P36534	GO:0005739
Q8IXM3	GO:0005739
Q9CQN7	GO:0005739
P32387	GO:0005739
P82927	GO:0005739
Q9Y6G3	GO:0005739
Q9CPV3	GO:0005739
Q95KE5	GO:0005739
Q8N983	GO:0005739
Q99N89	GO:0005739
Q2KIS2	GO:0005739
Q9H9J2	GO:0005739
P19956	GO:0005739
Q3T142	GO:0005739
Q9BRJ2	GO:0005739
Q9D0Q7	GO:0005739
Q3SZ22	GO:0005739
Q9H2W6	GO:0005739
Q9EQI8	GO:0005739
Q08DT6	GO:0005739
Q9HD33	GO:0005739
Q8K2Y7	GO:0005739
Q2YDI5	GO:0005739
Q96GC5	GO:0005739
Q8JZS9	GO:0005739
Q5EA71	GO:0005739
Q13405	GO:0005739
Q9CQ40	GO:0005739
P32388	GO:0005739
Q2KI49	GO:0005739
Q8N5N7	GO:0005739
Q8VDT9	GO:0005739
P53724	GO:0005739
P0C2B6	GO:0005739
Q4U2R6	GO:0005739
Q9CPY1	GO:0005739
Q9UUC8	GO:0005739
Q06090	GO:0005739
P0C2B7	GO:0005739
Q86TS9	GO:0005739
Q9D0Y8	GO:0005739
Q2HJF1	GO:0005739
Q96EL3	GO:0005739
Q9D1H8	GO:0005739
Q3MHJ5	GO:0005739
Q6P161	GO:0005739
Q9CPW3	GO:0005739
P0C2B8	GO:0005739
Q9VE04	GO:0005739
Q7Z7F7	GO:0005739
Q9CZ83	GO:0005739
P02381	GO:0005739
Q9DCV4	GO:0005739
Q8BSE0	GO:0005739
Q96TC7	GO:0005739
Q3UJU9	GO:0005739
P38330	GO:0005739
P53140	GO:0005739
P32611	GO:0005739
Q9P801	GO:0005739
Q9NWS8	GO:0005739
Q8CI78	GO:0005739
O94763	GO:0005739
P40858	GO:0005739
Q05823	GO:0005739
P25298	GO:0005739
O70338	GO:0005739
Q6NQJ6	GO:0005739
Q9BQ52	GO:0005739
Q80Y81	GO:0005739
P87168	GO:0005739
P36159	GO:0005739
P60602	GO:0005739
O15446	GO:0005739
P32910	GO:0005739
Q1MTN7	GO:0005739
Q02773	GO:0005739
P43588	GO:0005739
Q93Z16	GO:0005739
O00411	GO:0005739
Q8BKF1	GO:0005739
O13993	GO:0005739
P13433	GO:0005739
Q93Y94	GO:0005739
Q8VWF8	GO:0005739
O24600	GO:0005739
Q24475	GO:0005739
O74734	GO:0005739
P38771	GO:0005739
Q969S9	GO:0005739
Q8R2Q4	GO:0005739
O94429	GO:0005739
Q96E11	GO:0005739
Q9D6S7	GO:0005739
Q9Y3B9	GO:0005739
P62264	GO:0005739
P62245	GO:0005739
P0CT67	GO:0005739
P23396	GO:0005739
Q5SUV1	GO:0005739
Q8WXG1	GO:0005739
Q05043	GO:0005739
Q9USL7	GO:0005739
P40033	GO:0005739
Q03430	GO:0005739
P10662	GO:0005739
P82923	GO:0005739
Q9Y399	GO:0005739
Q924T2	GO:0005739
O42859	GO:0005739
P10663	GO:0005739
O13970	GO:0005739
P32902	GO:0005739
Q2KID9	GO:0005739
P82675	GO:0005739
Q99N87	GO:0005739
Q10234	GO:0005739
P33759	GO:0005739
P82931	GO:0005739
P82932	GO:0005739
P58064	GO:0005739
Q9UT82	GO:0005739
P28778	GO:0005739
Q3T040	GO:0005739
Q9Y2R9	GO:0005739
Q80X85	GO:0005739
O13744	GO:0005739
P47150	GO:0005739
O74956	GO:0005739
Q03799	GO:0005739
Q58DQ5	GO:0005739
P82933	GO:0005739
Q9D7N3	GO:0005739
O14006	GO:0005739
P38120	GO:0005739
P42797	GO:0005739
P82670	GO:0005739
P82664	GO:0005739
Q80ZK0	GO:0005739
O60186	GO:0005739
Q03201	GO:0005739
P82911	GO:0005739
P82912	GO:0005739
Q9DCA2	GO:0005739
Q29RU1	GO:0005739
O15235	GO:0005739
O35680	GO:0005739
O14182	GO:0005739
Q9CA19	GO:0005739
P12686	GO:0005739
Q6B860	GO:0005739
O60783	GO:0005739
Q9CR88	GO:0005739
P82913	GO:0005739
Q8WTC1	GO:0005739
P82914	GO:0005739
Q9DC71	GO:0005739
P82915	GO:0005739
Q9Y3D3	GO:0005739
Q9CPX7	GO:0005739
Q02608	GO:0005739
P82916	GO:0005739
Q9Y2R5	GO:0005739
Q9CQE3	GO:0005739
Q9UUB0	GO:0005739
Q03246	GO:0005739
P82919	GO:0005739
Q9NVS2	GO:0005739
Q99N85	GO:0005739
P82918	GO:0005739
Q9Y676	GO:0005739
Q99N84	GO:0005739
P82917	GO:0005739
Q9Y3D5	GO:0005739
Q8R2L5	GO:0005739
P42847	GO:0005739
P39697	GO:0005739
Q9US30	GO:0005739
P53733	GO:0005739
P82920	GO:0005739
P82921	GO:0005739
P58059	GO:0005739
Q8WZK1	GO:0005739
P38175	GO:0005739
P82649	GO:0005739
P82650	GO:0005739
Q9CXW2	GO:0005739
P36056	GO:0005739
Q2NL27	GO:0005739
Q9Y3D9	GO:0005739
Q8VE22	GO:0005739
O59677	GO:0005739
Q01163	GO:0005739
Q2M2T7	GO:0005739
Q96EL2	GO:0005739
Q9CQV5	GO:0005739
Q03976	GO:0005739
P82669	GO:0005739
P82663	GO:0005739
Q9D125	GO:0005739
O42911	GO:0005739
P40496	GO:0005739
Q3SZ86	GO:0005739
Q9BYN8	GO:0005739
Q80ZS3	GO:0005739
P47141	GO:0005739
Q32PI8	GO:0005739
Q92552	GO:0005739
Q8BK72	GO:0005739
O14358	GO:0005739
P53305	GO:0005739
P82928	GO:0005739
Q9Y2Q9	GO:0005739
Q9CY16	GO:0005739
O13602	GO:0005739
P21771	GO:0005739
P82922	GO:0005739
P51398	GO:0005739
Q9ER88	GO:0005739
P82924	GO:0005739
Q9NP92	GO:0005739
Q9D0G0	GO:0005739
P82925	GO:0005739
Q92665	GO:0005739
Q61733	GO:0005739
P19955	GO:0005739
P82926	GO:0005739
Q9Y291	GO:0005739
Q9D2R8	GO:0005739
P82929	GO:0005739
P82930	GO:0005739
Q9JIK9	GO:0005739
Q2YDF6	GO:0005739
P82673	GO:0005739
Q8BJZ4	GO:0005739
O60096	GO:0005739
P53292	GO:0005739
P82908	GO:0005739
P82909	GO:0005739
Q9CQX8	GO:0005739
Q4W4Z2	GO:0005739
Q924D0	GO:0005739
O42855	GO:0005739
Q02950	GO:0005739
Q3ZC04	GO:0005739
Q9CQF8	GO:0005739
O94690	GO:0005739
Q9SS37	GO:0005739
P17558	GO:0005739
Q7X6P3	GO:0005739
Q9SJX7	GO:0005739
Q9CWX4	GO:0005739
Q9H015	GO:0005739
Q9Z306	GO:0005739
Q3TZX3	GO:0005739
A2ADF7	GO:0005739
Q5SWT3	GO:0005739
Q96CQ1	GO:0005739
Q922G0	GO:0005739
Q9D8K8	GO:0005739
Q8BGP6	GO:0005739
Q8BVN7	GO:0005739
Q86VD7	GO:0005739
Q8R0Y8	GO:0005739
A2A3V2	GO:0005739
Q8BGF9	GO:0005739
Q8CFJ7	GO:0005739
Q96AG3	GO:0005739
Q9CQS4	GO:0005739
Q6IS41	GO:0005739
Q8BW66	GO:0005739
Q5HZI9	GO:0005739
P97849	GO:0005739
O35488	GO:0005739
O88561	GO:0005739
Q922Q5	GO:0005739
Q8N357	GO:0005739
Q9NZJ4	GO:0005739
Q93WF6	GO:0005739
P14693	GO:0005739
P50110	GO:0005739
Q9Y512	GO:0005739
Q8BGH2	GO:0005739
Q10478	GO:0005739
P53969	GO:0005739
Q94AG6	GO:0005739
Q70HW3	GO:0005739
Q5U680	GO:0005739
Q60648	GO:0005739
Q61207	GO:0005739
Q9UL12	GO:0005739
Q99LB7	GO:0005739
Q64380	GO:0005739
Q6SZW1	GO:0005739
Q6PDS3	GO:0005739
Q39218	GO:0005739
Q9C6X2	GO:0005739
Q12158	GO:0005739
P03882	GO:0005739
P03878	GO:0005739
P03877	GO:0005739
Q9ZZX1	GO:0005739
Q6NUK1	GO:0005739
Q8BMD8	GO:0005739
Q6KCM7	GO:0005739
A2ASZ8	GO:0005739
Q6GQS1	GO:0005739
Q8VYP0	GO:0005739
O75880	GO:0005739
Q5SUC9	GO:0005739
P23833	GO:0005739
Q9JJN4	GO:0005739
Q9ESL0	GO:0005739
O43819	GO:0005739
Q8VCL2	GO:0005739
P38072	GO:0005739
P55809	GO:0005739
Q9D0K2	GO:0005739
B2GV06	GO:0005739
Q9BYC2	GO:0005739
Q09450	GO:0005739
Q8LGI2	GO:0005739
Q8NBX0	GO:0005739
Q8R127	GO:0005739
O74882	GO:0005739
P33421	GO:0005739
Q941A0	GO:0005739
Q9SX77	GO:0005739
Q941A6	GO:0005739
Q9C5E8	GO:0005739
Q3E870	GO:0005739
Q9SKE0	GO:0005739
O82663	GO:0005739
Q9ZPX5	GO:0005739
Q09508	GO:0005739
Q9YHT1	GO:0005739
Q94523	GO:0005739
P31040	GO:0005739
Q8K2B3	GO:0005739
Q0QF01	GO:0005739
Q9UTJ7	GO:0005739
Q00711	GO:0005739
Q8LBZ7	GO:0005739
Q8LB02	GO:0005739
Q9FJP9	GO:0005739
Q09545	GO:0005739
P21912	GO:0005739
Q9CQA3	GO:0005739
Q007T0	GO:0005739
P21801	GO:0005739
A6NFY7	GO:0005739
Q9US02	GO:0005739
Q9NX18	GO:0005739
Q10440	GO:0005739
Q08230	GO:0005739
Q9P7Y2	GO:0005739
Q04401	GO:0005739
Q8BTE0	GO:0005739
P38345	GO:0005739
P20132	GO:0005739
Q9SS48	GO:0005739
Q8R238	GO:0005739
Q01589	GO:0005739
Q9JHW4	GO:0005739
P16658	GO:0005739
O74908	GO:0005739
Q02825	GO:0005739
P28661	GO:0005739
O49485	GO:0005739
Q9LT69	GO:0005739
Q9EPB5	GO:0005739
Q9H9B4	GO:0005739
Q99JR1	GO:0005739
Q925N2	GO:0005739
Q9BWM7	GO:0005739
Q91V61	GO:0005739
Q9JHY2	GO:0005739
A8E7G5	GO:0005739
Q925N1	GO:0005739
Q925N0	GO:0005739
Q8CFD0	GO:0005739
Q9P6N3	GO:0005739
Q04172	GO:0005739
Q06236	GO:0005739
Q10056	GO:0005739
C4P6S0	GO:0005739
Q9Y810	GO:0005739
P53266	GO:0005739
Q8IW03	GO:0005739
Q9ZNX9	GO:0005739
Q8L607	GO:0005739
Q9STN8	GO:0005739
Q96EB6	GO:0005739
Q9NTG7	GO:0005739
Q8R104	GO:0005739
Q20480	GO:0005739
Q20481	GO:0005739
Q1JQC6	GO:0005739
Q9Y6E7	GO:0005739
Q8R216	GO:0005739
Q9NXA8	GO:0005739
Q8K2C6	GO:0005739
Q584D5	GO:0005739
O15304	GO:0005739
Q9XI00	GO:0005739
P34707	GO:0005739
P26431	GO:0005739
Q86UD5	GO:0005739
Q91WV7	GO:0005739
Q95T19	GO:0005739
Q9GZT3	GO:0005739
Q9D8T7	GO:0005739
Q9V3U9	GO:0005739
Q9UT03	GO:0005739
P42900	GO:0005739
Q00772	GO:0005739
Q8C1Q6	GO:0005739
Q99747	GO:0005739
Q78PY7	GO:0005739
Q80U23	GO:0005739
B5DF41	GO:0005739
P34697	GO:0005739
P00441	GO:0005739
P07632	GO:0005739
P00445	GO:0005739
P21276	GO:0005739
O81235	GO:0005739
P31161	GO:0005739
P41977	GO:0005739
P04179	GO:0005739
P09671	GO:0005739
P11796	GO:0005739
P07895	GO:0005739
Q9UQX0	GO:0005739
P00447	GO:0005739
Q05676	GO:0005739
P01244	GO:0005739
Q9Y6Z9	GO:0005739
Q04888	GO:0005739
Q06945	GO:0005739
Q13342	GO:0005739
Q9BSE5	GO:0005739
Q8N0X7	GO:0005739
Q9UQ90	GO:0005739
Q3ULF4	GO:0005739
Q6NSW3	GO:0005739
Q9FIH8	GO:0005739
Q64105	GO:0005739
Q91WK1	GO:0005739
Q653T6	GO:0005739
Q5HZ00	GO:0005739
P97363	GO:0005739
P41689	GO:0005739
O35423	GO:0005739
P09139	GO:0005739
Q9Y6N5	GO:0005739
Q9R112	GO:0005739
Q9XZL8	GO:0005739
P12931	GO:0005739
Q91Z67	GO:0005739
O94629	GO:0005739
Q9FJJ3	GO:0005739
P09132	GO:0005739
Q59M56	GO:0005739
Q8GY89	GO:0005739
P54622	GO:0005739
Q04837	GO:0005739
Q9CYR0	GO:0005739
Q9SAK4	GO:0005739
P51649	GO:0005739
Q8BWF0	GO:0005739
Q9ULZ2	GO:0005739
Q61542	GO:0005739
Q99JV5	GO:0005739
P49675	GO:0005739
P51557	GO:0005739
P97826	GO:0005739
P52631	GO:0005739
P25379	GO:0005739
P01098	GO:0005739
Q86WV6	GO:0005739
Q15831	GO:0005739
Q9UJZ1	GO:0005739
Q99JB2	GO:0005739
P27105	GO:0005739
P54116	GO:0005739
O64530	GO:0005739
P56962	GO:0005739
O08599	GO:0005739
P68209	GO:0005739
Q8GTQ9	GO:0005739
Q8LAD2	GO:0005739
Q6DQL1	GO:0005739
P53596	GO:0005739
Q94522	GO:0005739
P53597	GO:0005739
Q9WUM5	GO:0005739
P13086	GO:0005739
O13750	GO:0005739
P53598	GO:0005739
P53588	GO:0005739
Q9P2R7	GO:0005739
Q9Z2I9	GO:0005739
Q96I99	GO:0005739
Q9Z2I8	GO:0005739
O82662	GO:0005739
O94415	GO:0005739
Q84LB6	GO:0005739
P53312	GO:0005739
Q9HAC7	GO:0005739
Q7TNE1	GO:0005739
Q06524	GO:0005739
Q84W65	GO:0005739
P53616	GO:0005739
Q9S850	GO:0005739
P51687	GO:0005739
Q8R086	GO:0005739
Q07116	GO:0005739
Q9SE51	GO:0005739
Q15526	GO:0005739
P09925	GO:0005739
Q9SMX1	GO:0005739
Q9VN03	GO:0005739
Q8IYB8	GO:0005739
Q80YD1	GO:0005739
O94445	GO:0005739
P32580	GO:0005739
O14350	GO:0005739
O59772	GO:0005739
Q5JTZ9	GO:0005739
Q14CH7	GO:0005739
Q9FFC7	GO:0005739
P36428	GO:0005739
Q5A8K2	GO:0005739
P40825	GO:0005739
Q9NX95	GO:0005739
F4IPY2	GO:0005739
F4JJT9	GO:0005739
Q6PI48	GO:0005739
Q8BIP0	GO:0005739
O94242	GO:0005739
P15179	GO:0005739
P46655	GO:0005739
Q9FEA2	GO:0005739
Q5JPH6	GO:0005739
Q9CXJ1	GO:0005739
Q9HDX9	GO:0005739
P48525	GO:0005739
Q94K73	GO:0005739
O95363	GO:0005739
Q99M01	GO:0005739
P08425	GO:0005739
O23627	GO:0005739
Q8L785	GO:0005739
P41250	GO:0005739
Q9CZD3	GO:0005739
Q10179	GO:0005739
P38088	GO:0005739
O82413	GO:0005739
P49590	GO:0005739
Q99KK9	GO:0005739
P07263	GO:0005739
Q9NSE4	GO:0005739
Q8BIJ6	GO:0005739
P48526	GO:0005739
P57105	GO:0005739
Q9WVJ4	GO:0005739
Q9LJE2	GO:0005739
O74858	GO:0005739
P32048	GO:0005739
Q15046	GO:0005739
Q99MN1	GO:0005739
Q9XEA0	GO:0005739
Q15031	GO:0005739
Q8VDC0	GO:0005739
Q09828	GO:0005739
P11325	GO:0005739
O14142	GO:0005739
Q06563	GO:0005739
Q68FL6	GO:0005739
Q9M2T9	GO:0005739
Q96GW9	GO:0005739
Q499X9	GO:0005739
O14000	GO:0005739
P22438	GO:0005739
Q9SW96	GO:0005739
Q9SW95	GO:0005739
Q8BP47	GO:0005739
Q8WXH0	GO:0005739
O55207	GO:0005739
Q96I59	GO:0005739
Q9P6I0	GO:0005739
P25345	GO:0005739
O48593	GO:0005739
Q9FYR6	GO:0005739
Q8CFI5	GO:0005739
O74765	GO:0005739
P47897	GO:0005739
P13188	GO:0005739
Q9D0I9	GO:0005739
O23247	GO:0005739
Q5T160	GO:0005739
Q3U186	GO:0005739
P38714	GO:0005739
P26638	GO:0005739
Q8RWT8	GO:0005739
Q9N0F3	GO:0005739
Q9NP81	GO:0005739
Q9UTB2	GO:0005739
P38705	GO:0005739
O04630	GO:0005739
F4IFC5	GO:0005739
Q3UQ84	GO:0005739
O13969	GO:0005739
P07236	GO:0005739
P37840	GO:0005739
P37377	GO:0005739
Q91ZZ3	GO:0005739
Q9Z1Q9	GO:0005739
P93736	GO:0005739
Q3U2A8	GO:0005739
O14160	GO:0005739
P07806	GO:0005739
Q9UGM6	GO:0005739
Q9CYK1	GO:0005739
O42875	GO:0005739
P04803	GO:0005739
Q9M876	GO:0005739
Q9Y2Z4	GO:0005739
Q8BYL4	GO:0005739
O74890	GO:0005739
P48527	GO:0005739
Q9Y0V2	GO:0005739
Q9Y5J6	GO:0005739
Q9WV96	GO:0005739
Q9H061	GO:0005739
Q8IUX1	GO:0005739
Q9M024	GO:0005739
Q9BSH4	GO:0005739
Q8K0Z7	GO:0005739
Q3TUH1	GO:0005739
P53230	GO:0005739
P21958	GO:0005739
Q8TGM6	GO:0005739
Q3U1C6	GO:0005739
Q06510	GO:0005739
Q9V6G5	GO:0005739
Q16635	GO:0005739
Q9CXF4	GO:0005739
P38557	GO:0005739
P38558	GO:0005739
Q969Z0	GO:0005739
Q91YM4	GO:0005739
Q8N3R3	GO:0005739
Q66JZ4	GO:0005739
Q9BT92	GO:0005739
P38228	GO:0005739
P80313	GO:0005739
P35691	GO:0005739
Q8IZJ6	GO:0005739
Q8K3F7	GO:0005739
Q9R1R4	GO:0005739
Q80VL1	GO:0005739
Q96QE5	GO:0005739
O14746	GO:0005739
O70372	GO:0005739
Q673L6	GO:0005739
Q00059	GO:0005739
P40630	GO:0005739
Q91ZW1	GO:0005739
Q9VTM5	GO:0005739
Q8WVM0	GO:0005739
Q8JZM0	GO:0005739
Q9VH38	GO:0005739
Q9H5Q4	GO:0005739
Q3TL26	GO:0005739
Q99376	GO:0005739
P54857	GO:0005739
P21980	GO:0005739
Q9BXR0	GO:0005739
P63059	GO:0005739
Q5T1C6	GO:0005739
Q3UUI3	GO:0005739
Q9NWX6	GO:0005739
Q38814	GO:0005739
Q04083	GO:0005739
Q8CAY6	GO:0005739
Q56WD9	GO:0005739
Q921H8	GO:0005739
Q8VCH0	GO:0005739
P27796	GO:0005739
Q86AD9	GO:0005739
Q22100	GO:0005739
P24752	GO:0005739
Q8QZT1	GO:0005739
P17764	GO:0005739
P42765	GO:0005739
Q8BWT1	GO:0005739
P13437	GO:0005739
Q99757	GO:0005739
P97493	GO:0005739
P97615	GO:0005739
P10639	GO:0005739
Q8IYQ7	GO:0005739
Q99J99	GO:0005739
P97532	GO:0005739
Q9USJ1	GO:0005739
Q16762	GO:0005739
P52196	GO:0005739
P24329	GO:0005739
Q9LN27	GO:0005739
Q9SP35	GO:0005739
Q9LYG1	GO:0005739
Q99595	GO:0005739
Q9Z0V8	GO:0005739
O35092	GO:0005739
O60830	GO:0005739
Q9Z0V7	GO:0005739
O82251	GO:0005739
Q9ZQZ9	GO:0005739
Q9LNQ1	GO:0005739
Q38820	GO:0005739
Q5XF06	GO:0005739
Q9W4V8	GO:0005739
Q4FZG7	GO:0005739
Q9NPL8	GO:0005739
Q8BUY5	GO:0005739
Q27237	GO:0005739
Q9NQ88	GO:0005739
Q8BZA9	GO:0005739
Q10441	GO:0005739
Q9FGT8	GO:0005739
P62072	GO:0005739
P62073	GO:0005739
P87108	GO:0005739
P32830	GO:0005739
Q9XH48	GO:0005739
Q9Y5L4	GO:0005739
P62075	GO:0005739
P53299	GO:0005739
P91454	GO:0005739
Q96DA6	GO:0005739
Q9CQV7	GO:0005739
Q9UT37	GO:0005739
Q07914	GO:0005739
Q9Y3D7	GO:0005739
Q9CQV1	GO:0005739
Q9C1W5	GO:0005739
P42949	GO:0005739
P87130	GO:0005739
P39515	GO:0005739
Q08749	GO:0005739
Q1G3L1	GO:0005739
Q9BVV7	GO:0005739
Q8CCM6	GO:0005739
O94618	GO:0005739
P53220	GO:0005739
Q9Y584	GO:0005739
Q9CQ85	GO:0005739
P87146	GO:0005739
Q12328	GO:0005739
Q7T2P6	GO:0005739
O14925	GO:0005739
Q9WTQ8	GO:0005739
O35093	GO:0005739
Q9USM7	GO:0005739
P32897	GO:0005739
O43615	GO:0005739
O35857	GO:0005739
O35094	GO:0005739
Q01852	GO:0005739
Q8VYE2	GO:0005739
Q3ZCQ8	GO:0005739
Q9D880	GO:0005739
O13636	GO:0005739
Q02776	GO:0005739
P47045	GO:0005739
O60220	GO:0005739
Q9WVA2	GO:0005739
Q9WVA1	GO:0005739
Q9Y5J9	GO:0005739
P62077	GO:0005739
Q9XGY4	GO:0005739
Q9Y1A3	GO:0005739
P57744	GO:0005739
Q9XGX9	GO:0005739
Q9Y5J7	GO:0005739
Q9WV98	GO:0005739
O74700	GO:0005739
Q9STX9	GO:0005739
Q96AN5	GO:0005739
Q8VD26	GO:0005739
Q9CQN6	GO:0005739
Q9D938	GO:0005739
Q96B77	GO:0005739
Q9CR76	GO:0005739
Q9CQE2	GO:0005739
Q5F285	GO:0005739
Q9CZR3	GO:0005739
Q9NVH6	GO:0005739
Q91ZE0	GO:0005739
Q91ZW6	GO:0005739
Q8IQ56	GO:0005739
P17152	GO:0005739
Q8BK08	GO:0005739
Q4VAE3	GO:0005739
Q9BUB7	GO:0005739
Q921N7	GO:0005739
Q3UV71	GO:0005739
O15417	GO:0005739
P54797	GO:0005739
P63316	GO:0005739
P07174	GO:0005739
P22934	GO:0005739
P82873	GO:0005739
P82874	GO:0005739
P82805	GO:0005739
Q9LHE5	GO:0005739
Q9U4L6	GO:0005739
A1Z6L1	GO:0005739
P40385	GO:0005739
Q15388	GO:0005739
Q9DCC8	GO:0005739
Q62760	GO:0005739
O14225	GO:0005739
P35180	GO:0005739
Q9NS69	GO:0005739
Q9CPQ3	GO:0005739
P49334	GO:0005739
Q15785	GO:0005739
Q9CYG7	GO:0005739
Q18090	GO:0005739
O96008	GO:0005739
Q9QYA2	GO:0005739
Q75Q40	GO:0005739
O13656	GO:0005739
P23644	GO:0005739
Q9SD80	GO:0005739
Q8N4H5	GO:0005739
B1AXP6	GO:0005739
P80967	GO:0005739
Q9XIA7	GO:0005739
Q96B49	GO:0005739
Q9CQN3	GO:0005739
P33448	GO:0005739
O94826	GO:0005739
Q9CZW5	GO:0005739
Q75Q39	GO:0005739
O14217	GO:0005739
P07213	GO:0005739
P38825	GO:0005739
Q9P0U1	GO:0005739
Q9D173	GO:0005739
P53507	GO:0005739
Q9FNC9	GO:0005739
Q969P6	GO:0005739
Q8R4U6	GO:0005739
P90520	GO:0005739
Q9NG98	GO:0005739
O60126	GO:0005739
Q8T133	GO:0005739
P53257	GO:0005739
Q9DAM5	GO:0005739
Q9SKP6	GO:0005739
Q9HCN2	GO:0005739
P48491	GO:0005739
P00942	GO:0005739
